predict,target,bias
1.8484237,1.8466507177033487,11.961722488038228
1.8401688,1.8278708133971304,11.961722488038271
1.8739034,1.8754784688995212,11.961722488038278
1.8617558,1.8573011573504064,12.312238364934704
1.8656073,1.8395715341049017,12.312238364934672
1.8883252,1.8607485840925888,12.312238364934736
1.8519727,1.8536074858409264,12.312238364934792
1.8669193,1.8747845358286135,12.312238364934759
1.848319,1.8298448657966024,12.312238364934744
1.8436763,1.8510053703009866,12.48907206194582
1.8438394,1.8677407268639956,12.489072061945851
1.8186576,1.8488822280504558,12.489072061945796
1.8612791,1.8573747970525791,12.489072061945537
1.8446015,1.8711127763207207,12.489072061945881
1.839321,1.8627450980392148,12.489072061945818
1.8730756,1.857000124890721,12.489072061946002
1.8740184,1.8709878856001005,12.48907206194581
1.8534247,1.875109279380542,12.489072061945746
1.8552729,1.866491819657801,12.489072061945885
1.8795003,1.8967153740477083,12.489072061945816
1.8823816,1.9054577244910722,12.489072061945823
1.874779,1.8742350443362055,12.489072061945718
1.8849406,1.8990882977394796,12.489072061945754
1.8914449,1.9146996378169114,12.48907206194575
1.8759658,1.877731984513551,12.489072061945711
1.8897772,1.9054577244910722,12.489072061945766
1.8987734,1.916697889346822,12.489072061945851
1.8755116,1.8542525290370944,12.489072061945796
1.8733969,1.8641188959660298,12.48907206194573
1.8649755,1.8441363806669158,12.489072061945675
1.8872249,1.9052079430498314,12.489072061945775
1.8902543,1.8764830773073566,12.489072061945736
1.8829979,1.9002123142250538,12.489072061945777
1.852914,1.8791057824403659,12.489072061945796
1.8897827,1.8608717372299246,12.489072061945844
1.8991574,1.883601848382665,12.489072061945818
1.8710706,1.8696140876732859,12.4890720619458
1.8899355,1.888597477207443,12.489072061945786
1.865607,1.898089171974523,12.489072061945704
1.8655717,1.8647433495691281,12.489072061945729
1.8763374,1.8759835144248782,12.48907206194575
1.8720434,1.866491819657801,12.48907206194573
1.9036833,1.9018358935931063,12.489072061945793
1.8883586,1.8818533782939926,12.48907206194579
1.8893324,1.9226926439365566,12.489072061945802
1.8954266,1.8443861621081563,12.48907206194581
1.870359,1.8661171474959404,12.489072061945786
1.8643354,1.8743599350568259,12.489072061945842
1.8241211,1.8381416260771841,12.489072061945764
1.8499762,1.8446359435493942,12.489072061945949
1.8502276,1.8764830773073566,12.489072061945787
1.8448572,1.8647433495691281,12.489072061945775
1.8731078,1.8707381041588627,12.489072061946265
1.8461112,1.8538778568752337,12.489072061945818
1.8689911,1.8606219557886843,12.489072061945794
1.8543624,1.8436368177844402,12.489072061945803
1.8224369,1.8754590451860125,15.966789078716227
1.8541172,1.832827718345841,15.966789078716367
1.8453655,1.8899888232476438,15.966789078716294
1.8529929,1.8630621526023248,16.84352366515079
1.8715822,1.8317331985851446,16.843523665150776
1.8750391,1.919909265398711,17.448961786773758
1.8989172,1.905252137497818,17.44896178677369
1.9128262,1.867387890420519,17.448961786773708
1.9085255,1.84459587355669,18.9286390308537
1.8891197,1.8733674048835913,18.928639030853745
1.8631495,1.8567102025364401,18.928639030853716
1.875755,1.816906895208417,19.4779898714453
1.8419044,1.8098948188546942,19.4779898714453
1.8514967,1.8798208024931824,19.4779898714453
1.8542849,1.8410596026490076,19.477989871445338
1.8582916,1.9277366575769403,19.47798987144528
1.8891741,1.8225555122711343,19.47798987144529
1.8579397,1.8685235683677437,19.477989871445292
1.8613966,1.8500194779898704,19.477989871445402
1.9410787,1.9518893650175306,19.47798987144525
1.9240906,1.9142968445656416,19.47798987144526
1.9276063,1.9347487339306588,19.477989871445324
1.8519032,1.8883911180366182,19.477989871445363
1.908108,1.9466303077522404,19.47798987144529
1.9287202,1.9252045188936533,19.477989871445303
1.9536848,1.902804830541487,19.477989871445313
1.959776,1.9349435138293747,19.477989871445256
1.9272776,1.9176081028437872,19.477989871445292
1.9432584,1.9289053369692262,19.47798987144529
1.8952202,1.8580054538371633,19.477989871445295
1.8866494,1.8880015582391911,19.477989871445292
1.8856921,1.9094273470977785,19.47798987144536
1.8374078,1.879626022594471,19.47798987144534
1.8913147,1.8876119984417596,19.47798987144532
1.8834094,1.834242306194,19.477989871445036
1.8678962,1.8515777171795875,19.47798987144524
1.851488,1.8320997273081445,19.47798987144523
1.8905784,1.8761199844176095,19.477989871445047
1.8658482,1.8607323724191662,19.477989871445214
1.8688569,1.8971562134787698,19.47798987144525
1.8593655,1.8320997273081445,19.477989871445306
1.8574823,1.8511881573821607,19.477989871445406
1.8458908,1.8909232567199055,19.477989871445097
1.8427082,1.858395013634595,19.477989871445274
1.8709728,1.8665757693805993,19.47798987144528
1.8424522,1.6061550447993782,19.477989871445445
1.6626364,1.6322555512271126,19.477989871445295
1.6256163,1.5779119594857833,19.477989871445278
1.6460186,1.6758862485391506,19.477989871445292
1.6508553,1.6569925983638503,19.477989871445306
1.6622514,1.7296455005843416,19.477989871445256
1.687384,1.6123880015582381,19.477989871445285
1.6487778,1.6297234125438256,19.47798987144528
1.6272151,1.674133229450722,19.47798987144526
1.6053563,1.6308920919361114,19.477989871445246
1.6475916,1.6186209583171025,19.477989871445264
1.6865798,1.6754966887417235,19.477989871445317
1.6472677,1.6597195169458532,19.477989871445303
1.6694752,1.6928320997273065,19.477989871445534
1.6384174,1.674717569146865,19.477989871445264
1.6845223,1.6558239189715647,19.47798987144527
1.7060628,1.8038566419945454,19.47798987144524
1.7655187,1.7555512271133604,19.47798987144534
1.7722939,1.7820412933385266,19.47798987144532
1.6934865,1.7247760031164785,19.477989871445367
1.7504718,1.7551616673159334,19.47798987144533
1.7517387,1.7898324892871083,19.47798987144531
1.7138695,1.6978963770938853,19.477989871445246
1.7252282,1.7487339306583576,19.477989871445292
1.7430756,1.7596416049863648,19.477989871445274
1.6744423,1.7056875730424625,19.477989871445452
1.730372,1.7364627970393445,19.47798987144538
1.7346114,1.7960654460459682,19.477989871445203
1.7461796,1.7744448772886652,19.47798987144528
1.7854284,1.7380210362290616,19.477989871445498
1.7847093,1.7551616673159334,19.47798987144502
1.7534071,1.7156213478768998,19.477989871445295
1.7526388,1.7910011686793939,19.477989871444976
1.7691371,1.7800934943513822,19.477989871445267
1.7792631,1.6396571873782628,19.4779898714451
1.6809914,1.6712115309700035,19.477989871445274
1.6645741,1.568952084144916,19.47798987144562
1.6172106,1.598169068952085,19.477989871445125
1.5913688,1.6238800155823927,19.477989871445278
1.5451272,1.5703155434359175,19.4779898714452
1.5886927,1.5794701986754962,19.477989871445306
1.5779592,1.603622906116091,19.477989871445363
1.5424861,1.588624853915075,19.477989871445356
1.600361,1.6108297623685255,19.47798987144527
1.5885779,1.5605765485001961,19.477989871445295
1.5792499,1.600311647837945,19.477989871445242
1.5872407,1.5333073626801712,19.477989871445107
1.5682173,1.55414881184262,19.47798987144533
1.5519398,1.5056486170627195,19.477989871445562
1.5656961,1.6275808336579656,19.477989871445313
1.6028377,1.5416828983248914,19.47798987144527
1.5626571,1.8087261394624083,19.477989871445278
1.7706401,1.7921698480716794,19.477989871445246
1.793895,1.8283989092325674,19.47798987144517
1.7118477,1.8153486560187,19.477989871445406
1.8581446,1.8755356447214666,19.477989871445306
1.8456501,1.8644331904947435,19.477989871445285
1.8781219,1.8961823139851957,19.477989871445292
1.8412348,1.8846902999610453,19.477989871445278
1.9006393,1.9287105570705103,19.477989871445242
1.8890135,1.8517724970783034,19.477989871445285
1.881417,1.8751460849240353,19.47798987144529
1.866628,1.8544994156603063,19.477989871445274
1.9386646,1.991429684456564,19.47798987144528
1.9598823,1.9781846513439811,19.47798987144531
1.9736145,1.9511710996427172,19.849146486701088
2.0363455,2.049055086449538,20.104543626859737
1.9747919,1.9798773476427751,19.164430816404774
1.9889336,1.939405709846572,19.421246844047324
2.010251,1.9223150126238104,19.421246844047605
1.9693792,1.9594095940959424,19.42124684404742
1.944317,1.923674499902894,19.421246844047353
1.9457841,1.9679362611737286,19.432568985620023
1.9473102,1.9249902837155077,19.43256898561987
1.9492296,1.9824353660943348,19.73554371422932
1.9531187,1.9709887507400856,19.735543714229287
1.9804982,1.9040852575488483,19.735543714229294
1.9432275,1.9230313795145053,19.735543714229365
1.9257045,1.997434379317151,19.735543714229404
1.9434644,1.946121965660156,19.73554371422932
1.9637821,1.9301634472511142,21.22691572914465
2.0128703,1.964975589046913,21.226915729144608
1.938087,1.939851222104147,21.253985122210608
1.9562211,1.967693942614241,21.253985122210416
1.9304554,1.9256110520722625,21.253985122210352
1.9457489,1.9368756641870368,21.253985122210377
1.9293629,1.9270988310308175,21.253985122210416
1.9812168,1.9917109458023403,21.25398512221035
1.9680527,1.972157279489906,21.253985122210374
1.977145,1.9931987247608953,21.253985122210366
1.914957,1.9253985122210437,21.253985122210413
1.9527407,1.9591923485653577,21.253985122210405
1.9524497,1.988310308182783,21.25398512221045
1.9100139,1.9307120085015932,21.253985122210434
1.9516611,1.9770456960680134,21.253985122210402
1.965412,2.0333687566418717,21.25398512221042
1.9387743,1.9177293294940356,20.567667626491033
1.9423808,1.9389140271493233,20.56766762649112
1.9314282,1.9831345125462763,20.56766762649112
1.9211178,1.914849856026326,20.56766762649113
1.9394238,1.9586589880707514,20.567667626491176
1.9461106,1.9430275606746208,20.567667626491094
2.0128684,1.9965034965034965,20.567667626491016
1.9652314,1.979843685726039,20.56766762649101
1.9841524,1.969148498560262,20.56766762649113
2.0374508,1.9975318798848187,20.56766762649108
1.9750822,1.9716166186754436,20.567667626491122
1.9891516,1.9308926367749892,20.56766762649109
1.9737183,1.9938296997120535,20.5676676264911
1.9780233,1.977169888934596,20.56766762649126
1.9970684,1.9043603455368154,20.56766762649115
1.9553626,2.1285479226655672,20.567667626491186
1.9700875,1.9817751047931496,18.224895206852633
2.0072384,1.8412611627483142,18.22489520685258
1.8988838,2.018224895206855,18.224895206852626
1.9860713,2.032396635045643,17.898693395381947
1.9319385,1.9521497919556157,17.337031900138616
2.0006464,1.973647711511786,17.337031900138555
1.932892,2.0019070735090123,17.337031900138538
1.941239,1.961238968679702,17.304031839418577
1.9727184,1.9785430005191227,17.304031839418585
1.9594482,1.9370133241045187,17.304031839418606
1.9661258,1.9463575012978045,17.304031839418588
1.9460768,1.9932514275826287,17.304031839418577
1.9540327,1.9557016784910903,17.30403183941857
1.976038,1.9717944281017474,17.304031839418567
1.9356818,1.869527599930786,17.30403183941853
1.9037383,1.8484166810866953,17.304031839418663
1.9347373,1.9492991867105056,17.304031839418617
1.923252,1.9307838726423256,17.30403183941858
1.9413836,1.9134798408029088,17.30403183941854
2.0197427,1.9441079771586807,17.304031839418556
1.921623,1.934763799965395,17.30403183941847
1.945165,1.917286727807579,17.304031839418574
1.9576392,2.007094653054162,17.30403183941859
1.9739363,1.9927835051546414,17.18213058419266
1.9779005,2.0036082474226813,17.182130584192432
1.9345386,1.9597671631569924,17.12035610340693
1.9747239,1.9763739085772996,17.120356103406934
1.9692788,1.8753638075671983,17.120356103406937
1.9034393,1.9085772984078087,17.12035610340693
1.901679,1.935456257490155,17.120356103407154
1.8664699,1.8830679678137325,17.120356103406937
1.9033254,1.899845916795071,17.120356103406905
1.8948749,1.9227871939736345,17.120356103406937
1.8627679,1.892826570792674,17.120356103406902
1.9063966,1.9150830337271003,17.120356103406944
1.9065824,1.906009244992296,17.120356103407246
1.9305408,1.9306625577812038,17.120356103406948
1.9068725,1.8967642526964565,17.12035610340686
1.9098474,1.9291217257318949,17.1203561034069
1.91247,1.8835815784968344,17.12035610340691
1.9071388,1.925868858072249,17.12035610340692
1.9133831,1.939051532271871,17.120356103406937
1.8808494,1.8916281458654352,17.120356103406966
1.9135144,1.902585173771615,17.12035610340693
1.903917,1.888204074644754,17.120356103406902
1.9510169,1.9724362266735167,17.12035610340682
1.949568,1.9455572675911665,17.120356103407047
1.9505534,1.9917822290703642,17.120356103406916
1.9407787,1.8293100496490324,17.120356103406912
1.8696706,1.842150316726588,17.120356103406834
1.8518503,1.879130285909946,17.120356103406902
1.8056716,1.8512241054613923,17.12035610340699
1.8606502,1.842835130970725,17.120356103406973
1.8928221,1.86629001883239,17.120356103406934
1.831806,1.8151001540832064,17.12035610340696
1.8375912,1.8380414312617699,17.12035610340698
1.8334017,1.9953775038520802,17.120356103406962
1.936571,1.892826570792674,17.120356103407033
1.9130421,1.9727786337955833,17.12035610340689
1.9312721,2.022598870056497,17.120356103406937
1.911619,1.8322451029633364,16.742005692281897
1.8554595,1.8466432278586966,16.74200569228199
1.8436617,1.8314080026787207,16.742005692281886
1.923832,1.8429599866063966,16.742005692281904
1.8387661,1.8508287292817687,16.742005692281957
1.7990288,1.8242089402310406,16.742005692281925
1.8403379,1.8329147831910286,16.742005692281932
1.8271978,1.8190263203165307,17.202821262687056
1.8541495,1.8591088938585942,17.202821262687074
1.8175912,1.8060275080906147,20.226537216828472
1.8146273,1.7880258899676362,20.22653721682848
1.8452802,1.8822815533980592,20.22653721682852
1.8557764,1.8729773462783157,20.22653721682826
1.8686794,1.9002831715210378,20.22653721682845
1.8308378,1.8143203883495151,20.226537216828206
1.8418608,1.8422330097087372,20.226537216828532
1.8408495,1.8739886731391593,20.226537216828525
1.8067423,1.7904530744336582,20.22653721682851
1.8086616,1.848413881200766,21.29018522461152
1.8353248,1.8988716201830949,21.290185224611488
1.8267746,1.8769867189200973,21.772262138036087
1.8883691,1.8676246462007384,21.772262138036105
1.9211695,1.9057261049423047,21.77226213803613
1.8883654,1.888308295231873,21.77226213803615
1.9008837,1.9052906596995411,21.77226213803612
1.859466,1.8637056390158953,21.772262138036155
1.8815986,1.8861310690180697,21.772262138036332
1.880197,1.854996734160682,21.772262138036222
1.8997445,1.9377313302852148,21.77226213803617
1.9150227,1.8769867189200973,21.77226213803624
1.8976105,1.9126932288264737,21.772262138036233
1.8638134,1.8147180492053123,21.77226213803612
1.8469734,1.9137818419333779,21.77226213803596
1.8981837,1.882865229697367,21.772262138036115
1.9422301,1.9366427171783156,21.7722621380361
1.894035,1.9429566731983439,21.77226213803609
1.889256,2.0261267145656454,21.772262138036186
1.9493881,1.9902397623594288,21.217907914279607
1.9878784,2.007638446849139,21.217907914279607
1.9273709,1.9693344932579402,21.74858634188788
1.9850001,1.9656372335798191,21.74858634188782
1.9808394,2.0517616354936945,21.74858634188792
1.9604292,1.9683622828784113,20.678246484698096
1.9853663,1.8478081058726212,20.678246484698168
1.9007896,1.85938792390405,20.678246484698185
1.8716736,1.8333333333333341,20.67824648469809
1.9403384,1.8945409429280375,20.6782464846979
1.8807622,1.8666253101736958,20.67824648469815
1.8839647,1.888544251447477,20.678246484698096
1.8146117,1.836021505376344,20.678246484698114
1.8605132,1.8854425144747704,20.67824648469811
1.8774147,1.9083953680727888,20.678246484698104
1.8349571,1.8811000827129876,20.678246484698107
1.8970087,1.8995037220843654,20.678246484698093
1.881168,1.9402398676592212,20.678246484698114
1.9085585,1.844913151364763,20.67824648469824
1.8753822,1.8635235732009936,20.678246484698004
1.8635349,1.8453267162944595,20.678246484698104
1.9196134,1.90488006617039,20.678246484698207
1.8891007,1.8738626964433416,20.678246484698107
1.8832392,1.810173697270472,20.678246484698033
1.8535585,1.9177005789908996,20.678246484698015
1.895991,1.9214226633581466,20.678246484698168
1.8833395,1.8906120760959466,20.6782464846983
1.9506335,1.9133581472291121,20.67824648469811
1.8949041,1.90488006617039,20.67824648469806
1.9272325,1.9323821339950351,20.678246484698064
1.9051077,1.9505789909015692,20.678246484698086
1.9089046,1.9278329197684037,20.67824648469801
1.9378772,1.9392059553349887,20.678246484698104
1.9173412,1.9675351530190226,20.678246484698136
1.9348102,1.8779983457402807,20.678246484698143
1.9082652,1.9055004135649303,20.678246484697937
1.9024223,1.8560794044664997,20.678246484698064
1.9107924,1.9133581472291121,20.678246484698118
1.9043952,1.8866832092638557,20.67824648469829
1.9174465,1.993589743589743,20.67824648469814
1.9594213,1.9429280397022313,20.6782464846981
1.9541574,1.980713810684994,22.168033695411292
1.9219549,1.9953447129239628,22.168033695411236
1.933703,1.9554455445544534,22.50225022502254
1.9739856,1.9826732673267342,22.502250225022465
1.9629666,1.9599459945994573,22.50225022502247
1.9926991,1.9815481548154805,22.502250225022475
1.957981,2.005850585058504,22.502250225022355
1.9565382,1.917449664429531,22.37136465324392
1.9430733,1.8738255033557074,22.371364653243887
1.9533045,1.9527964205816541,22.371364653243774
1.9376788,1.9398210290827773,22.371364653243607
1.956006,1.9731543624161103,22.371364653243983
1.893147,1.8237136465324408,22.37136465324386
1.8612077,1.8548098434004499,22.3713646532439
1.8577591,1.9228187919463098,22.37136465324386
1.8522171,1.934675615212527,22.37136465324386
1.8841294,1.9026845637583925,22.371364653243987
1.9416779,1.857046979865774,22.371364653243834
1.8943584,1.875167785234901,22.37136465324383
1.8767718,1.857046979865774,22.371364653243887
1.9156002,1.9165548098434,22.371364653243884
1.8988465,1.8975391498881424,22.371364653244143
1.9058386,1.9239373601789742,22.37136465324392
1.8594517,1.8431767337807614,22.371364653243898
1.8739654,1.8874720357941863,22.371364653243877
1.8786664,1.7950782997762849,22.37136465324385
1.8463917,1.8592841163310982,22.37136465324399
1.8532072,1.8364653243847888,22.371364653243905
1.9180064,1.8736017897091737,22.3713646532439
1.8369821,1.8559284116331094,22.37136465324395
1.8648996,1.8438478747203582,22.37136465324387
1.899758,1.8791946308724865,22.371364653243734
1.8633147,1.8879194630872491,22.371364653243912
1.8467593,1.854138702460853,22.37136465324386
1.866436,1.8646532438478771,22.371364653243862
1.860222,1.828859060402686,22.37136465324392
1.8578589,1.9429530201342269,22.371364653243862
1.91366,1.9651006711409393,22.37136465324382
1.9022826,1.9029082774049213,22.371364653243816
1.9292122,1.9333333333333336,22.371364653243806
1.9244356,1.838926174496647,22.37136465324367
1.8710573,1.7977628635346767,22.371364653243862
1.8671255,1.8199105145413892,22.371364653243926
1.8138375,1.8447427293064886,22.371364653243848
1.7836237,1.784116331096198,22.37136465324386
1.8047119,1.8217002237136457,22.3713646532438
1.8111513,1.7149888143176737,22.37136465324387
1.7482533,1.7769574944071578,22.37136465324407
1.7651166,1.755704697986576,22.37136465324377
1.8362845,1.851901565995529,22.37136465324384
1.8192593,1.8243847874720376,22.37136465324369
1.8363979,1.7854586129753915,22.371364653243784
1.8650944,1.8617449664429562,22.371364653243877
1.8441081,1.877852348993288,22.371364653243962
1.8002563,1.844295302013426,22.37136465324389
1.8841887,1.8380313199105163,22.371364653243845
1.8910525,1.8270693512304246,22.371364653243813
1.893317,1.8780760626398219,22.37136465324384
1.8604572,1.857270693512303,22.371364653243987
1.8707091,1.9085011185682341,22.37136465324389
1.8632979,1.8968680089485457,22.37136465324383
1.9034324,1.956375838926177,22.371364653244033
1.9075983,1.9431767337807608,22.371364653243912
1.9496733,1.908724832214768,22.37136465324395
1.9508939,1.98970917225951,22.37136465324387
1.9674169,1.9514541387024607,22.371364653243866
1.9621861,1.908724832214768,22.37136465324382
1.9680907,2.160178970917227,22.371364653243855
1.9678614,1.9762822984959494,19.282684149633624
1.9954017,2.061318935595821,19.28268414962938
1.9327586,1.9643895348837215,18.1686046511628
1.9756311,1.9865552325581401,18.168604651162727
1.9266491,1.9767441860465125,18.168604651162973
1.9929534,1.9200581395348846,18.168604651162802
1.9404777,1.9378633720930236,18.168604651162862
1.9334395,1.9484011627906985,18.16860465116272
1.8966187,1.8384811046511615,18.16860465116288
1.8683947,1.8791787790697665,18.16860465116288
1.8777381,1.7318313953488391,18.16860465116282
1.7804236,1.7739825581395348,18.16860465116268
1.7721738,1.8001453488372112,18.168604651162806
1.6999302,1.767986918604652,18.168604651162873
1.7731749,1.74236918604651,18.168604651162855
1.8068541,1.7352834302325586,18.168604651162834
1.7961441,1.755632267441861,18.168604651162866
1.7443494,1.7469113372093021,18.168604651162827
1.761833,1.7258357558139525,18.168604651162806
1.7508303,1.8148619186046524,18.16860465116278
1.7883024,1.83139534883721,18.168604651162813
1.7796338,1.625,18.168604651162806
1.6720066,1.6491642441860475,18.16860465116287
1.64239,1.5939316860465138,18.168604651162823
1.6627948,1.7152979651162776,18.168604651162944
1.6884404,1.6215479651162807,18.168604651162855
1.6518039,1.563408430232558,18.168604651162788
1.6476573,1.5737645348837201,18.1686046511628
1.576717,1.5432412790697683,18.16860465116281
1.6141503,1.574854651162793,18.168604651162802
1.5692647,1.5134447674418599,18.16860465116268
1.5406926,1.498183139534884,18.16860465116268
1.5667148,1.5463299418604661,18.168604651162767
1.5246695,1.5007267441860472,18.168604651162777
1.5237507,1.5154433139534889,18.16860465116286
1.4874294,1.4122456395348857,18.168604651162866
1.44852,1.462936046511627,18.16860465116275
1.4531667,1.4409520348837215,18.168604651162763
1.5388658,1.472747093023255,18.168604651162678
1.452387,1.4471293604651168,18.168604651162795
1.4583634,1.4685683139534882,18.168604651162802
1.4269634,1.3897165697674414,18.168604651162823
1.416749,1.4149709302325577,18.1686046511628
1.409654,1.4364098837209291,18.168604651162777
1.363096,1.369367732558139,18.1686046511628
1.3918009,1.3866279069767438,18.168604651162735
1.3854471,1.3392078488372088,18.168604651162862
1.3888031,1.516170058139536,18.168604651162795
1.4812238,1.5049055232558137,18.168604651162806
1.4946765,1.372274709302324,18.16860465116289
1.4300014,1.4405886627906996,18.168604651162784
1.4274683,1.4589389534883734,18.16860465116268
1.3529831,1.443132267441859,18.168604651162777
1.4737511,1.4589389534883734,18.16860465116278
1.4249947,1.4387718023255838,18.168604651162862
1.4587303,1.5058139534883739,18.168604651162838
1.4796393,1.4956395348837206,18.16860465116299
1.4947556,1.4418604651162774,18.168604651162855
1.4844203,1.452579941860465,18.168604651162816
1.4645352,1.4740188953488365,18.16860465116268
1.4137912,1.420421511627906,18.168604651162806
1.4385134,1.4467659883720954,18.16860465116268
1.4420389,1.4663880813953505,18.16860465116268
1.388985,1.4122456395348857,18.1686046511628
1.4324192,1.442223837209303,18.16860465116289
1.436785,1.4645712209302344,18.168604651162767
1.3911061,1.4389534883720925,18.16860465116277
1.4500325,1.5205305232558153,18.16860465116257
1.4893731,1.5107194767441876,18.168604651162816
1.5107018,1.5019985465116288,18.168604651162855
1.545698,1.5590479651162785,18.168604651162802
1.532616,1.4662063953488378,18.16860465116282
1.4924784,1.4836482558139552,18.16860465116287
1.4759283,1.4522165697674434,18.16860465116279
1.5203421,1.4623909883720927,18.16860465116279
1.4674901,1.4703851744186043,18.168604651162795
1.4240531,1.4416787790697687,18.168604651162795
1.4531057,1.4563953488372101,18.168604651162855
1.4523368,1.4265988372093015,18.16860465116285
1.4647967,1.442405523255816,18.16860465116278
1.4391159,1.4909156976744196,18.16860465116268
1.4481343,1.4027979651162796,18.16860465116282
1.4283595,1.4158793604651179,18.168604651162735
1.4157954,1.3611918604651145,18.16860465116266
1.428617,1.3877180232558126,18.168604651162756
1.3893317,1.4077034883720936,18.16860465116278
1.3214176,1.3339389534883734,18.168604651162706
1.3570113,1.3604651162790713,18.168604651162866
1.3545619,1.3508357558139525,18.168604651162774
1.421656,1.3630087209302346,18.1686046511628
1.3436004,1.314316860465118,18.168604651163076
1.3301582,1.335210755813955,18.168604651162806
1.3265017,1.3235828488372112,18.16860465116286
1.372935,1.3401162790697687,18.16860465116287
1.3198063,1.376816860465116,18.168604651162784
1.3405287,1.3283066860465123,18.168604651162855
1.3426094,1.3535610465116286,18.168604651162813
1.3386363,1.389171511627907,18.1686046511628
1.3335415,1.3601017441860457,18.16860465116259
1.368531,1.352289244186047,18.16860465116274
1.4011703,1.444949127906975,18.16860465116279
1.419186,1.4284156976744176,18.16860465116281
1.4362067,1.4164244186046524,18.168604651162845
1.4950496,1.4494912790697674,18.1686046511628
1.4297631,1.4336845930232571,18.16860465116258
1.4445723,1.4622093023255798,18.168604651163037
1.426022,1.4474927325581384,18.168604651162834
1.456107,1.467841569767441,18.168604651162727
1.4366182,1.4474927325581384,18.16860465116278
1.4546304,1.5168968023255833,18.16860465116284
1.4899358,1.50672238372093,18.168604651162962
1.5076257,1.585210755813955,18.168604651162855
1.5435891,1.428052325581396,18.168604651162855
1.4756644,1.5054505813953483,18.168604651162756
1.5059845,1.5259811046511635,18.168604651162862
1.4228464,1.4075218023255807,18.168604651162823
1.4403439,1.4456758720930223,18.16860465116279
1.4468639,1.4780159883720942,18.168604651162784
1.3985845,1.4373183139534893,18.16860465116276
1.4511697,1.4613008720930238,18.168604651162777
1.4498738,1.4760174418604652,18.16860465116271
1.4192392,1.4674781976744193,18.16860465116281
1.4796292,1.4200581395348844,18.168604651162813
1.4357239,1.394985465116281,18.16860465116287
1.445972,1.4494912790697674,18.16860465116272
1.4348309,1.44204215116279,18.168604651162738
1.4467746,1.4549418604651156,18.16860465116247
1.3856314,1.3479287790697676,18.168604651162738
1.3780248,1.3642805232558124,18.168604651162774
